timestamp,action_type,action_side,qty
1761080448108,ADD_ORDER,BUY,4
1761080448108,ADD_ORDER,SELL,5
1761080448108,ADD_ORDER,BUY,4
1761080448108,ADD_ORDER,BUY,4
1761080448108,ADD_ORDER,BUY,4
1761080448108,ADD_ORDER,BUY,5
1761080448108,ADD_ORDER,BUY,3
1761080448109,ADD_ORDER,SELL,3
1761080448109,ADD_ORDER,BUY,5
1761080448163,ADD_ORDER,SELL,2
1761080448163,ADD_ORDER,BUY,4
1761080448163,ADD_ORDER,SELL,5
1761080448163,ADD_ORDER,BUY,1
1761080448164,ADD_ORDER,SELL,5
1761080448164,ADD_ORDER,SELL,1
1761080448165,ADD_ORDER,BUY,5
1761080448165,ADD_ORDER,BUY,5
1761080448165,ADD_ORDER,SELL,4
1761080448165,ADD_ORDER,BUY,5
1761080448165,ADD_ORDER,SELL,1
1761080448165,ADD_ORDER,SELL,2
1761080448165,ADD_ORDER,BUY,3
1761080448166,ADD_ORDER,SELL,4
1761080448166,ADD_ORDER,SELL,2
1761080448166,ADD_ORDER,BUY,1
1761080448166,ADD_ORDER,SELL,1
1761080448167,ADD_ORDER,SELL,2
1761080448167,ADD_ORDER,BUY,4
1761080448167,ADD_ORDER,BUY,3
1761080448167,ADD_ORDER,SELL,3
1761080448167,ADD_ORDER,BUY,4
1761080448167,ADD_ORDER,BUY,1
1761080448167,ADD_ORDER,BUY,2
1761080448220,ADD_ORDER,BUY,3
1761080448220,ADD_ORDER,SELL,4
1761080448220,ADD_ORDER,BUY,1
1761080448220,ADD_ORDER,SELL,3
1761080448220,ADD_ORDER,SELL,4
1761080448220,ADD_ORDER,SELL,5
1761080448221,ADD_ORDER,BUY,4
1761080448221,ADD_ORDER,BUY,5
1761080448221,ADD_ORDER,SELL,1
1761080448221,ADD_ORDER,BUY,3
1761080448221,ADD_ORDER,BUY,2
1761080448221,ADD_ORDER,SELL,3
1761080448221,ADD_ORDER,BUY,1
1761080448221,ADD_ORDER,BUY,2
1761080448221,ADD_ORDER,SELL,4
1761080448221,ADD_ORDER,SELL,1
1761080448222,ADD_ORDER,BUY,3
1761080448222,ADD_ORDER,SELL,4
1761080448222,ADD_ORDER,BUY,1
1761080448222,ADD_ORDER,BUY,4
1761080448222,ADD_ORDER,BUY,3
1761080448222,ADD_ORDER,SELL,2
1761080448222,ADD_ORDER,SELL,1
1761080448223,ADD_ORDER,BUY,4
1761080448287,ADD_ORDER,BUY,5
1761080448287,ADD_ORDER,BUY,2
1761080448287,ADD_ORDER,SELL,2
1761080448287,ADD_ORDER,BUY,2
1761080448306,ADD_ORDER,SELL,5
1761080448306,ADD_ORDER,BUY,1
1761080448306,ADD_ORDER,SELL,1
1761080448307,ADD_ORDER,BUY,1
1761080448307,ADD_ORDER,BUY,4
1761080448307,ADD_ORDER,SELL,2
1761080448307,ADD_ORDER,BUY,5
1761080448307,ADD_ORDER,BUY,4
1761080448307,ADD_ORDER,BUY,3
1761080448307,ADD_ORDER,SELL,2
1761080448307,ADD_ORDER,SELL,3
1761080448307,ADD_ORDER,SELL,5
1761080448307,ADD_ORDER,SELL,1
1761080448308,ADD_ORDER,SELL,2
1761080448308,ADD_ORDER,SELL,1
1761080448308,ADD_ORDER,BUY,1
1761080448308,ADD_ORDER,BUY,5
1761080448308,ADD_ORDER,BUY,5
1761080448308,ADD_ORDER,BUY,5
1761080448308,ADD_ORDER,SELL,4
1761080448363,ADD_ORDER,BUY,2
1761080448363,ADD_ORDER,BUY,1
1761080448363,ADD_ORDER,SELL,5
1761080448363,ADD_ORDER,BUY,1
1761080448364,ADD_ORDER,SELL,1
1761080448364,ADD_ORDER,BUY,5
1761080448364,ADD_ORDER,BUY,5
1761080448364,ADD_ORDER,BUY,5
1761080448364,ADD_ORDER,SELL,1
1761080448364,ADD_ORDER,BUY,5
1761080448364,ADD_ORDER,SELL,1
1761080448364,ADD_ORDER,SELL,2
1761080448364,ADD_ORDER,BUY,5
1761080448364,ADD_ORDER,SELL,3
1761080448364,ADD_ORDER,SELL,4
1761080448364,ADD_ORDER,SELL,4
1761080448364,ADD_ORDER,SELL,3
1761080448364,ADD_ORDER,BUY,2
1761080448364,ADD_ORDER,BUY,1
1761080448364,ADD_ORDER,SELL,3
1761080448364,ADD_ORDER,BUY,3
1761080448364,ADD_ORDER,BUY,2
1761080448364,ADD_ORDER,BUY,3
1761080448364,ADD_ORDER,BUY,5
1761080448420,ADD_ORDER,SELL,2
1761080448420,ADD_ORDER,SELL,1
1761080448420,ADD_ORDER,SELL,3
1761080448420,ADD_ORDER,SELL,1
1761080448420,ADD_ORDER,SELL,3
1761080448420,ADD_ORDER,SELL,2
1761080448420,ADD_ORDER,SELL,1
1761080448420,ADD_ORDER,SELL,1
1761080448420,ADD_ORDER,SELL,2
1761080448420,ADD_ORDER,SELL,2
1761080448420,ADD_ORDER,SELL,2
1761080448420,ADD_ORDER,BUY,3
1761080448420,ADD_ORDER,BUY,5
1761080448420,ADD_ORDER,SELL,5
1761080448420,ADD_ORDER,BUY,1
1761080448420,ADD_ORDER,SELL,3
1761080448420,ADD_ORDER,BUY,4
1761080448420,ADD_ORDER,BUY,3
1761080448420,ADD_ORDER,SELL,3
1761080448420,ADD_ORDER,SELL,2
1761080448420,ADD_ORDER,BUY,5
1761080448420,ADD_ORDER,BUY,5
1761080448420,ADD_ORDER,BUY,5
1761080448420,ADD_ORDER,SELL,2
1761080448476,ADD_ORDER,BUY,3
1761080448476,ADD_ORDER,SELL,4
1761080448476,ADD_ORDER,SELL,4
1761080448476,ADD_ORDER,BUY,5
1761080448476,ADD_ORDER,SELL,3
1761080448476,ADD_ORDER,SELL,5
1761080448477,ADD_ORDER,BUY,3
1761080448477,ADD_ORDER,BUY,4
1761080448477,ADD_ORDER,BUY,1
1761080448477,ADD_ORDER,BUY,3
1761080448477,ADD_ORDER,BUY,5
1761080448477,ADD_ORDER,BUY,5
1761080448477,ADD_ORDER,SELL,5
1761080448477,ADD_ORDER,BUY,4
1761080448477,ADD_ORDER,BUY,3
1761080448477,ADD_ORDER,SELL,5
1761080448477,ADD_ORDER,SELL,4
1761080448478,ADD_ORDER,SELL,4
1761080448478,ADD_ORDER,SELL,2
1761080448478,ADD_ORDER,SELL,2
1761080448478,ADD_ORDER,BUY,4
1761080448478,ADD_ORDER,SELL,5
1761080448478,ADD_ORDER,BUY,3
1761080448478,ADD_ORDER,BUY,2
1761080448531,ADD_ORDER,BUY,3
1761080448531,ADD_ORDER,SELL,4
1761080448531,ADD_ORDER,BUY,4
1761080448531,ADD_ORDER,BUY,3
1761080448531,ADD_ORDER,SELL,5
1761080448531,ADD_ORDER,SELL,3
1761080448531,ADD_ORDER,BUY,5
1761080448531,ADD_ORDER,BUY,2
1761080448531,ADD_ORDER,SELL,1
1761080448531,ADD_ORDER,SELL,4
1761080448531,ADD_ORDER,BUY,5
1761080448531,ADD_ORDER,SELL,5
1761080448531,ADD_ORDER,BUY,2
1761080448531,ADD_ORDER,BUY,4
1761080448531,ADD_ORDER,SELL,1
1761080448531,ADD_ORDER,SELL,2
1761080448531,ADD_ORDER,BUY,4
1761080448531,ADD_ORDER,BUY,3
1761080448532,ADD_ORDER,BUY,2
1761080448532,ADD_ORDER,SELL,3
1761080448532,ADD_ORDER,SELL,3
1761080448532,ADD_ORDER,SELL,2
1761080448532,ADD_ORDER,BUY,5
1761080448532,ADD_ORDER,SELL,2
1761080448589,CANCEL_ALL,BUY,0
1761080448589,MARKET_ORDER,SELL,100
1761080448589,MARKET_ORDER,SELL,100
1761080448589,MARKET_ORDER,SELL,100
1761080448589,MARKET_ORDER,SELL,100
1761080448589,MARKET_ORDER,SELL,100
1761080448644,CANCEL_ALL,BUY,0
1761080448644,MARKET_ORDER,SELL,100
1761080448644,MARKET_ORDER,SELL,100
1761080448644,MARKET_ORDER,SELL,100
1761080448644,MARKET_ORDER,SELL,100
1761080448645,MARKET_ORDER,SELL,100
1761080448699,CANCEL_ALL,BUY,0
1761080448699,MARKET_ORDER,SELL,100
1761080448699,MARKET_ORDER,SELL,100
1761080448699,MARKET_ORDER,SELL,100
1761080448700,MARKET_ORDER,SELL,100
1761080448700,MARKET_ORDER,SELL,100
1761080448752,CANCEL_ALL,BUY,0
1761080448752,MARKET_ORDER,SELL,100
1761080448752,MARKET_ORDER,SELL,100
1761080448753,MARKET_ORDER,SELL,100
1761080448753,MARKET_ORDER,SELL,100
1761080448753,MARKET_ORDER,SELL,100
1761080448807,CANCEL_ALL,BUY,0
1761080448807,MARKET_ORDER,SELL,100
1761080448808,MARKET_ORDER,SELL,100
1761080448808,MARKET_ORDER,SELL,100
1761080448808,MARKET_ORDER,SELL,100
1761080448808,MARKET_ORDER,SELL,100
1761080448861,CANCEL_ALL,BUY,0
1761080448861,MARKET_ORDER,SELL,100
1761080448861,MARKET_ORDER,SELL,100
1761080448861,MARKET_ORDER,SELL,100
1761080448862,MARKET_ORDER,SELL,100
1761080448862,MARKET_ORDER,SELL,100
1761080448916,CANCEL_ALL,BUY,0
1761080448916,MARKET_ORDER,SELL,100
1761080448917,MARKET_ORDER,SELL,100
1761080448917,MARKET_ORDER,SELL,100
1761080448917,MARKET_ORDER,SELL,100
1761080448917,MARKET_ORDER,SELL,100
1761080448973,CANCEL_ALL,BUY,0
1761080448974,MARKET_ORDER,SELL,100
1761080448974,MARKET_ORDER,SELL,100
1761080448974,MARKET_ORDER,SELL,100
1761080448974,MARKET_ORDER,SELL,100
1761080448974,MARKET_ORDER,SELL,100
1761080449030,CANCEL_ALL,BUY,0
1761080449031,MARKET_ORDER,SELL,100
1761080449031,MARKET_ORDER,SELL,100
1761080449031,MARKET_ORDER,SELL,100
1761080449031,MARKET_ORDER,SELL,100
1761080449031,MARKET_ORDER,SELL,100
1761080449084,CANCEL_ALL,BUY,0
1761080449084,MARKET_ORDER,SELL,100
1761080449084,MARKET_ORDER,SELL,100
1761080449085,MARKET_ORDER,SELL,100
1761080449085,MARKET_ORDER,SELL,100
1761080449085,MARKET_ORDER,SELL,100
1761080449138,CANCEL_ALL,BUY,0
1761080449138,MARKET_ORDER,SELL,100
1761080449138,MARKET_ORDER,SELL,100
1761080449138,MARKET_ORDER,SELL,100
1761080449138,MARKET_ORDER,SELL,100
1761080449138,MARKET_ORDER,SELL,100
1761080449194,CANCEL_ALL,BUY,0
1761080449195,MARKET_ORDER,SELL,100
1761080449195,MARKET_ORDER,SELL,100
1761080449195,MARKET_ORDER,SELL,100
1761080449195,MARKET_ORDER,SELL,100
1761080449195,MARKET_ORDER,SELL,100
1761080449251,CANCEL_ALL,BUY,0
1761080449251,MARKET_ORDER,SELL,100
1761080449251,MARKET_ORDER,SELL,100
1761080449251,MARKET_ORDER,SELL,100
1761080449251,MARKET_ORDER,SELL,100
1761080449251,MARKET_ORDER,SELL,100
1761080449303,CANCEL_ALL,BUY,0
1761080449303,MARKET_ORDER,SELL,100
1761080449304,MARKET_ORDER,SELL,100
1761080449304,MARKET_ORDER,SELL,100
1761080449304,MARKET_ORDER,SELL,100
1761080449305,MARKET_ORDER,SELL,100
1761080449360,CANCEL_ALL,BUY,0
1761080449360,MARKET_ORDER,SELL,100
1761080449361,MARKET_ORDER,SELL,100
1761080449361,MARKET_ORDER,SELL,100
1761080449362,MARKET_ORDER,SELL,100
1761080449362,MARKET_ORDER,SELL,100
1761080449415,CANCEL_ALL,BUY,0
1761080449416,MARKET_ORDER,SELL,100
1761080449416,MARKET_ORDER,SELL,100
1761080449416,MARKET_ORDER,SELL,100
1761080449416,MARKET_ORDER,SELL,100
1761080449416,MARKET_ORDER,SELL,100
1761080449468,CANCEL_ALL,BUY,0
1761080449468,MARKET_ORDER,SELL,100
1761080449469,MARKET_ORDER,SELL,100
1761080449469,MARKET_ORDER,SELL,100
1761080449469,MARKET_ORDER,SELL,100
1761080449470,MARKET_ORDER,SELL,100
1761080449525,CANCEL_ALL,BUY,0
1761080449526,MARKET_ORDER,SELL,100
1761080449526,MARKET_ORDER,SELL,100
1761080449526,MARKET_ORDER,SELL,100
1761080449527,MARKET_ORDER,SELL,100
1761080449527,MARKET_ORDER,SELL,100
1761080449583,CANCEL_ALL,BUY,0
1761080449584,MARKET_ORDER,SELL,100
1761080449584,MARKET_ORDER,SELL,100
1761080449584,MARKET_ORDER,SELL,100
1761080449584,MARKET_ORDER,SELL,100
1761080449584,MARKET_ORDER,SELL,100
1761080449640,CANCEL_ALL,BUY,0
1761080449640,MARKET_ORDER,SELL,100
1761080449640,MARKET_ORDER,SELL,100
1761080449641,MARKET_ORDER,SELL,100
1761080449641,MARKET_ORDER,SELL,100
1761080449641,MARKET_ORDER,SELL,100
1761080449697,CANCEL_ALL,BUY,0
1761080449697,MARKET_ORDER,SELL,100
1761080449697,MARKET_ORDER,SELL,100
1761080449697,MARKET_ORDER,SELL,100
1761080449697,MARKET_ORDER,SELL,100
1761080449697,MARKET_ORDER,SELL,100
1761080449753,CANCEL_ALL,BUY,0
1761080449753,MARKET_ORDER,SELL,100
1761080449753,MARKET_ORDER,SELL,100
1761080449754,MARKET_ORDER,SELL,100
1761080449754,MARKET_ORDER,SELL,100
1761080449754,MARKET_ORDER,SELL,100
1761080449806,CANCEL_ALL,BUY,0
1761080449807,MARKET_ORDER,SELL,100
1761080449807,MARKET_ORDER,SELL,100
1761080449807,MARKET_ORDER,SELL,100
1761080449807,MARKET_ORDER,SELL,100
1761080449808,MARKET_ORDER,SELL,100
1761080449859,CANCEL_ALL,BUY,0
1761080449859,MARKET_ORDER,SELL,100
1761080449859,MARKET_ORDER,SELL,100
1761080449859,MARKET_ORDER,SELL,100
1761080449859,MARKET_ORDER,SELL,100
1761080449859,MARKET_ORDER,SELL,100
1761080449912,CANCEL_ALL,BUY,0
1761080449912,MARKET_ORDER,SELL,100
1761080449912,MARKET_ORDER,SELL,100
1761080449912,MARKET_ORDER,SELL,100
1761080449912,MARKET_ORDER,SELL,100
1761080449912,MARKET_ORDER,SELL,100
1761080449968,CANCEL_ALL,BUY,0
1761080449968,MARKET_ORDER,SELL,100
1761080449968,MARKET_ORDER,SELL,100
1761080449968,MARKET_ORDER,SELL,100
1761080449968,MARKET_ORDER,SELL,100
1761080449968,MARKET_ORDER,SELL,100
1761080450023,CANCEL_ALL,BUY,0
1761080450023,MARKET_ORDER,SELL,100
1761080450024,MARKET_ORDER,SELL,100
1761080450024,MARKET_ORDER,SELL,100
1761080450024,MARKET_ORDER,SELL,100
1761080450024,MARKET_ORDER,SELL,100
1761080450080,CANCEL_ALL,BUY,0
1761080450080,MARKET_ORDER,SELL,100
1761080450080,MARKET_ORDER,SELL,100
1761080450080,MARKET_ORDER,SELL,100
1761080450080,MARKET_ORDER,SELL,100
1761080450080,MARKET_ORDER,SELL,100
1761080450136,MARKET_ORDER,BUY,50
1761080450136,MARKET_ORDER,SELL,50
1761080450136,MARKET_ORDER,BUY,50
1761080450192,MARKET_ORDER,BUY,50
1761080450192,MARKET_ORDER,SELL,50
1761080450192,MARKET_ORDER,BUY,50
1761080450248,MARKET_ORDER,BUY,50
1761080450248,MARKET_ORDER,SELL,50
1761080450248,MARKET_ORDER,BUY,50
1761080450305,MARKET_ORDER,BUY,50
1761080450305,MARKET_ORDER,SELL,50
1761080450305,MARKET_ORDER,BUY,50
1761080450358,MARKET_ORDER,BUY,50
1761080450358,MARKET_ORDER,SELL,50
1761080450358,MARKET_ORDER,BUY,50
1761080450413,MARKET_ORDER,BUY,50
1761080450413,MARKET_ORDER,SELL,50
1761080450414,MARKET_ORDER,BUY,50
1761080450466,MARKET_ORDER,BUY,50
1761080450466,MARKET_ORDER,SELL,50
1761080450467,MARKET_ORDER,BUY,50
1761080450522,MARKET_ORDER,BUY,50
1761080450522,MARKET_ORDER,SELL,50
1761080450522,MARKET_ORDER,BUY,50
1761080450577,MARKET_ORDER,BUY,50
1761080450577,MARKET_ORDER,SELL,50
1761080450578,MARKET_ORDER,BUY,50
1761080450633,MARKET_ORDER,BUY,50
1761080450633,MARKET_ORDER,SELL,50
1761080450633,MARKET_ORDER,BUY,50
1761080450684,MARKET_ORDER,BUY,50
1761080450684,MARKET_ORDER,SELL,50
1761080450684,MARKET_ORDER,BUY,50
1761080450736,MARKET_ORDER,BUY,50
1761080450736,MARKET_ORDER,SELL,50
1761080450736,MARKET_ORDER,BUY,50
1761080450791,MARKET_ORDER,BUY,50
1761080450791,MARKET_ORDER,SELL,50
1761080450791,MARKET_ORDER,BUY,50
1761080450847,MARKET_ORDER,BUY,50
1761080450847,MARKET_ORDER,SELL,50
1761080450848,MARKET_ORDER,BUY,50
1761080450904,MARKET_ORDER,BUY,50
1761080450904,MARKET_ORDER,SELL,50
1761080450904,MARKET_ORDER,BUY,50
1761080450957,MARKET_ORDER,BUY,50
1761080450957,MARKET_ORDER,SELL,50
1761080450957,MARKET_ORDER,BUY,50
1761080451009,MARKET_ORDER,BUY,50
1761080451009,MARKET_ORDER,SELL,50
1761080451009,MARKET_ORDER,BUY,50
1761080451064,MARKET_ORDER,BUY,50
1761080451064,MARKET_ORDER,SELL,50
1761080451064,MARKET_ORDER,BUY,50
1761080451120,MARKET_ORDER,BUY,50
1761080451120,MARKET_ORDER,SELL,50
1761080451120,MARKET_ORDER,BUY,50
1761080451173,MARKET_ORDER,BUY,50
1761080451174,MARKET_ORDER,SELL,50
1761080451174,MARKET_ORDER,BUY,50
1761080451226,MARKET_ORDER,BUY,50
1761080451226,MARKET_ORDER,SELL,50
1761080451226,MARKET_ORDER,BUY,50
1761080451280,MARKET_ORDER,BUY,50
1761080451280,MARKET_ORDER,SELL,50
1761080451280,MARKET_ORDER,BUY,50
1761080451334,MARKET_ORDER,BUY,50
1761080451334,MARKET_ORDER,SELL,50
1761080451334,MARKET_ORDER,BUY,50
1761080451390,MARKET_ORDER,BUY,50
1761080451390,MARKET_ORDER,SELL,50
1761080451390,MARKET_ORDER,BUY,50
1761080451445,MARKET_ORDER,BUY,50
1761080451445,MARKET_ORDER,SELL,50
1761080451445,MARKET_ORDER,BUY,50
1761080451501,MARKET_ORDER,BUY,50
1761080451501,MARKET_ORDER,SELL,50
1761080451501,MARKET_ORDER,BUY,50
1761080451556,MARKET_ORDER,BUY,50
1761080451556,MARKET_ORDER,SELL,50
1761080451556,MARKET_ORDER,BUY,50
1761080451612,MARKET_ORDER,BUY,50
1761080451612,MARKET_ORDER,SELL,50
1761080451612,MARKET_ORDER,BUY,50
1761080451667,MARKET_ORDER,BUY,50
1761080451667,MARKET_ORDER,SELL,50
1761080451667,MARKET_ORDER,BUY,50
1761080451723,MARKET_ORDER,BUY,50
1761080451723,MARKET_ORDER,SELL,50
1761080451723,MARKET_ORDER,BUY,50
1761080451775,MARKET_ORDER,BUY,50
1761080451775,MARKET_ORDER,SELL,50
1761080451776,MARKET_ORDER,BUY,50
1761080451830,MARKET_ORDER,BUY,50
1761080451831,MARKET_ORDER,SELL,50
1761080451831,MARKET_ORDER,BUY,50
1761080451887,MARKET_ORDER,BUY,50
1761080451887,MARKET_ORDER,SELL,50
1761080451887,MARKET_ORDER,BUY,50
1761080451938,MARKET_ORDER,BUY,50
1761080451938,MARKET_ORDER,SELL,50
1761080451938,MARKET_ORDER,BUY,50
1761080451994,MARKET_ORDER,BUY,50
1761080451994,MARKET_ORDER,SELL,50
1761080451994,MARKET_ORDER,BUY,50
1761080452047,MARKET_ORDER,BUY,50
1761080452048,MARKET_ORDER,SELL,50
1761080452048,MARKET_ORDER,BUY,50
1761080452103,MARKET_ORDER,BUY,50
1761080452103,MARKET_ORDER,SELL,50
1761080452103,MARKET_ORDER,BUY,50
1761080452159,MARKET_ORDER,BUY,50
1761080452159,MARKET_ORDER,SELL,50
1761080452159,MARKET_ORDER,BUY,50
1761080452215,MARKET_ORDER,BUY,50
1761080452215,MARKET_ORDER,SELL,50
1761080452215,MARKET_ORDER,BUY,50
1761080452270,MARKET_ORDER,BUY,50
1761080452270,MARKET_ORDER,SELL,50
1761080452270,MARKET_ORDER,BUY,50
1761080452326,MARKET_ORDER,BUY,50
1761080452327,MARKET_ORDER,SELL,50
1761080452327,MARKET_ORDER,BUY,50
1761080452384,MARKET_ORDER,BUY,50
1761080452384,MARKET_ORDER,SELL,50
1761080452384,MARKET_ORDER,BUY,50
1761080452441,MARKET_ORDER,BUY,50
1761080452441,MARKET_ORDER,SELL,50
1761080452441,MARKET_ORDER,BUY,50
1761080452497,MARKET_ORDER,BUY,50
1761080452498,MARKET_ORDER,SELL,50
1761080452498,MARKET_ORDER,BUY,50
1761080452554,MARKET_ORDER,BUY,50
1761080452554,MARKET_ORDER,SELL,50
1761080452555,MARKET_ORDER,BUY,50
1761080452611,MARKET_ORDER,BUY,50
1761080452612,MARKET_ORDER,SELL,50
1761080452612,MARKET_ORDER,BUY,50
1761080454685,ADD_ORDER,SELL,5
1761080454685,ADD_ORDER,BUY,4
1761080454685,ADD_ORDER,SELL,3
1761080454686,ADD_ORDER,BUY,4
1761080454686,ADD_ORDER,SELL,4
1761080454686,ADD_ORDER,SELL,2
1761080454686,ADD_ORDER,BUY,3
1761080454686,ADD_ORDER,BUY,1
1761080454686,ADD_ORDER,BUY,1
1761080454686,ADD_ORDER,BUY,2
1761080454686,ADD_ORDER,BUY,2
1761080454687,ADD_ORDER,SELL,3
1761080454687,ADD_ORDER,SELL,5
1761080454687,ADD_ORDER,SELL,5
1761080454687,ADD_ORDER,BUY,2
1761080454687,ADD_ORDER,BUY,3
1761080454687,ADD_ORDER,BUY,5
1761080454687,ADD_ORDER,SELL,1
1761080454688,ADD_ORDER,BUY,4
1761080454688,ADD_ORDER,SELL,4
1761080454688,ADD_ORDER,SELL,5
1761080454688,ADD_ORDER,SELL,4
1761080454688,ADD_ORDER,SELL,1
1761080454688,ADD_ORDER,BUY,5
1761080454744,ADD_ORDER,BUY,5
1761080454744,ADD_ORDER,SELL,1
1761080454744,ADD_ORDER,SELL,1
1761080454744,ADD_ORDER,BUY,2
1761080454745,ADD_ORDER,SELL,4
1761080454745,ADD_ORDER,BUY,2
1761080454745,ADD_ORDER,SELL,1
1761080454745,ADD_ORDER,SELL,5
1761080454745,ADD_ORDER,BUY,2
1761080454745,ADD_ORDER,SELL,1
1761080454745,ADD_ORDER,SELL,4
1761080454745,ADD_ORDER,SELL,4
1761080454745,ADD_ORDER,SELL,5
1761080454746,ADD_ORDER,SELL,3
1761080454746,ADD_ORDER,SELL,1
1761080454746,ADD_ORDER,BUY,4
1761080454746,ADD_ORDER,SELL,3
1761080454746,ADD_ORDER,BUY,2
1761080454746,ADD_ORDER,SELL,1
1761080454746,ADD_ORDER,SELL,3
1761080454746,ADD_ORDER,BUY,1
1761080454746,ADD_ORDER,BUY,2
1761080454746,ADD_ORDER,SELL,4
1761080454747,ADD_ORDER,SELL,5
1761080454803,ADD_ORDER,BUY,5
1761080454803,ADD_ORDER,BUY,1
1761080454803,ADD_ORDER,BUY,4
1761080454803,ADD_ORDER,SELL,5
1761080454803,ADD_ORDER,BUY,2
1761080454804,ADD_ORDER,SELL,4
1761080454804,ADD_ORDER,SELL,5
1761080454804,ADD_ORDER,SELL,3
1761080454804,ADD_ORDER,BUY,5
1761080454804,ADD_ORDER,SELL,4
1761080454804,ADD_ORDER,BUY,5
1761080454804,ADD_ORDER,SELL,1
1761080454805,ADD_ORDER,SELL,4
1761080454805,ADD_ORDER,BUY,1
1761080454805,ADD_ORDER,BUY,5
1761080454805,ADD_ORDER,BUY,2
1761080454805,ADD_ORDER,SELL,4
1761080454805,ADD_ORDER,SELL,1
1761080454805,ADD_ORDER,SELL,1
1761080454805,ADD_ORDER,SELL,5
1761080454806,ADD_ORDER,BUY,3
1761080454806,ADD_ORDER,SELL,2
1761080454806,ADD_ORDER,SELL,5
1761080454806,ADD_ORDER,SELL,1
1761080454862,ADD_ORDER,SELL,1
1761080454862,ADD_ORDER,BUY,1
1761080454862,ADD_ORDER,BUY,2
1761080454863,ADD_ORDER,SELL,4
1761080454863,ADD_ORDER,BUY,5
1761080454863,ADD_ORDER,SELL,2
1761080454863,ADD_ORDER,SELL,4
1761080454863,ADD_ORDER,BUY,3
1761080454863,ADD_ORDER,SELL,1
1761080454864,ADD_ORDER,SELL,5
1761080454864,ADD_ORDER,SELL,2
1761080454864,ADD_ORDER,SELL,3
1761080454864,ADD_ORDER,SELL,5
1761080454864,ADD_ORDER,SELL,3
1761080454864,ADD_ORDER,SELL,4
1761080454864,ADD_ORDER,BUY,2
1761080454865,ADD_ORDER,BUY,1
1761080454865,ADD_ORDER,SELL,5
1761080454865,ADD_ORDER,SELL,3
1761080454865,ADD_ORDER,BUY,5
1761080454865,ADD_ORDER,BUY,1
1761080454865,ADD_ORDER,SELL,4
1761080454865,ADD_ORDER,SELL,1
1761080454865,ADD_ORDER,SELL,1
1761080454920,ADD_ORDER,BUY,5
1761080454920,ADD_ORDER,BUY,3
1761080454921,ADD_ORDER,BUY,4
1761080454921,ADD_ORDER,BUY,4
1761080454921,ADD_ORDER,SELL,1
1761080454921,ADD_ORDER,SELL,5
1761080454921,ADD_ORDER,BUY,3
1761080454921,ADD_ORDER,SELL,5
1761080454922,ADD_ORDER,SELL,4
1761080454922,ADD_ORDER,BUY,3
1761080454922,ADD_ORDER,BUY,5
1761080454922,ADD_ORDER,SELL,1
1761080454922,ADD_ORDER,BUY,4
1761080454922,ADD_ORDER,BUY,2
1761080454922,ADD_ORDER,SELL,5
1761080454922,ADD_ORDER,BUY,3
1761080454922,ADD_ORDER,BUY,1
1761080454922,ADD_ORDER,BUY,5
1761080454923,ADD_ORDER,BUY,2
1761080454923,ADD_ORDER,BUY,5
1761080454923,ADD_ORDER,BUY,2
1761080454923,ADD_ORDER,SELL,4
1761080454923,ADD_ORDER,SELL,3
1761080454923,ADD_ORDER,BUY,3
1761080454979,ADD_ORDER,BUY,2
1761080454979,ADD_ORDER,SELL,1
1761080454979,ADD_ORDER,BUY,4
1761080454980,ADD_ORDER,SELL,5
1761080454980,ADD_ORDER,SELL,4
1761080454980,ADD_ORDER,BUY,4
1761080454980,ADD_ORDER,SELL,2
1761080454980,ADD_ORDER,BUY,4
1761080454980,ADD_ORDER,BUY,3
1761080454981,ADD_ORDER,SELL,3
1761080454981,ADD_ORDER,SELL,1
1761080454981,ADD_ORDER,BUY,4
1761080454981,ADD_ORDER,SELL,1
1761080454981,ADD_ORDER,SELL,2
1761080454981,ADD_ORDER,SELL,3
1761080454981,ADD_ORDER,BUY,5
1761080454982,ADD_ORDER,BUY,3
1761080454982,ADD_ORDER,SELL,5
1761080454982,ADD_ORDER,BUY,1
1761080454982,ADD_ORDER,BUY,3
1761080454982,ADD_ORDER,BUY,2
1761080454982,ADD_ORDER,SELL,4
1761080454982,ADD_ORDER,BUY,5
1761080454983,ADD_ORDER,SELL,3
1761080455038,ADD_ORDER,BUY,3
1761080455039,ADD_ORDER,SELL,2
1761080455039,ADD_ORDER,BUY,2
1761080455039,ADD_ORDER,BUY,2
1761080455039,ADD_ORDER,BUY,5
1761080455039,ADD_ORDER,SELL,5
1761080455039,ADD_ORDER,BUY,1
1761080455039,ADD_ORDER,BUY,2
1761080455039,ADD_ORDER,BUY,2
1761080455039,ADD_ORDER,BUY,3
1761080455039,ADD_ORDER,BUY,1
1761080455040,ADD_ORDER,BUY,4
1761080455040,ADD_ORDER,SELL,5
1761080455040,ADD_ORDER,BUY,2
1761080455040,ADD_ORDER,SELL,2
1761080455040,ADD_ORDER,SELL,2
1761080455040,ADD_ORDER,SELL,2
1761080455040,ADD_ORDER,SELL,2
1761080455040,ADD_ORDER,SELL,4
1761080455040,ADD_ORDER,SELL,5
1761080455040,ADD_ORDER,SELL,1
1761080455040,ADD_ORDER,BUY,1
1761080455040,ADD_ORDER,BUY,4
1761080455041,ADD_ORDER,SELL,3
